tot_credit_debt,avg_card_debt,credit_age,credit_good_age,card_age,non_mtg_acc_past_due_12_months_num,non_mtg_acc_past_due_6_months_num,mortgages_past_due_6_months_num,credit_past_due_amount,inq_12_month_num,card_inq_24_month_num,card_open_36_month_num,auto_open_ 36_month_num,uti_card,uti_50plus_pct,uti_max_credit_line,uti_card_50plus_pct,ind_acc_XYZ,rep_income,States,Default_ind
132827.96,15085.62,336.0,164.0,288.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4789260929011102,0.5265665076312643,0.4555867435584775,,0.0,58000.0,MS,0.0
50286.67,11664.12,292.0,159.0,225.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.7144785299409006,0.6575763246299761,0.5010458767571532,,0.0,94000.0,LA,0.0
64336.99,8487.9,253.0,126.0,243.0,1.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.5241073472746358,0.5418217670007583,0.5630886579154644,0.47921377003668386,0.0,59000.0,AL,1.0
101349.72,12529.34,201.0,95.0,194.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.37830828586275544,0.3685493154827452,0.44662101724922976,0.440061950736253,0.0,77000.0,NC,0.0
84985.73,17158.17,284.0,106.0,280.0,0.0,0.0,0.0,0.0,8.0,12.0,1.0,1.0,0.4139609349626904,0.574891588421355,0.33850960039671313,0.348845832256484,0.0,68000.0,LA,0.0
80041.44,16438.72,407.0,224.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35337160843338905,0.30554552723301065,0.4254021209927024,0.3863461444316818,1.0,52000.0,MS,0.0
71882.34,8139.76,191.0,134.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.40479057258838,0.46774773041199846,0.47760677336990487,0.35474610056965566,1.0,66000.0,FL,0.0
83276.62,15256.31,292.0,132.0,262.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.5494062929816345,0.6776944734842366,0.5218870137497085,0.5214306190341446,0.0,,LA,0.0
102560.82,16853.55,222.0,151.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3506358003571435,0.3624659227858987,0.2732758161998061,0.314168089681683,0.0,80000.0,LA,0.0
121871.55,15300.57,226.0,142.0,217.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.38494502400369096,0.395575902889762,0.4573172065857629,,0.0,86000.0,AL,0.0
97008.25,15056.17,316.0,146.0,287.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2280283735060348,0.45136314744135253,0.28946871553804077,0.23479917067236647,0.0,,SC,0.0
74298.25,12045.6,347.0,151.0,283.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.6271317682264568,0.6725059464697762,0.6660285197287454,,0.0,64000.0,GA,0.0
112221.18,12962.04,252.0,158.0,205.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.35892316686029674,0.447461195917363,0.346894220772716,0.31364686433235844,0.0,,FL,0.0
108376.13,14852.43,318.0,144.0,281.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.7078151916124573,0.6588451485727638,0.6637137175353277,0.6783751086878519,1.0,85000.0,LA,0.0
91006.86,11695.8,328.0,177.0,298.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.5547202751249111,0.6088959026862097,0.6481360599938081,0.607769753466223,0.0,67000.0,AL,0.0
59374.14,7847.03,389.0,187.0,298.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.6538641998632307,0.6422591663679706,0.7491566409869539,0.6618617615083878,0.0,67000.0,FL,1.0
99955.63,12212.09,375.0,211.0,268.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.4397127771623552,0.47871275875050295,0.5296285994715111,0.559241406889616,0.0,83000.0,LA,0.0
105948.94,15386.7,286.0,111.0,262.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.5228455282244231,0.575632454315198,0.5159523146490166,0.3355844367479623,0.0,86000.0,GA,0.0
109418.79,11270.47,307.0,165.0,300.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.5801242969600008,0.6072890490899727,0.5428925222914331,0.5503434101042979,0.0,85000.0,AL,0.0
78793.18,8086.45,257.0,169.0,243.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.596417888299051,0.5881152627932662,0.5765101106873146,0.7232696934424732,0.0,71000.0,AL,0.0
78352.3,11942.39,375.0,185.0,354.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.6224213703153509,0.6093513485411454,0.5986750172230938,0.6038678721430403,0.0,81000.0,AL,0.0
93781.51,11818.1,258.0,124.0,235.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.648336809780347,0.7897223372717005,0.6541254663036,0.6080727067519149,0.0,81000.0,LA,0.0
47238.26,8904.94,334.0,163.0,323.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.29317938379436537,0.3579116024374551,0.3470804731084559,0.194943099852129,0.0,67000.0,SC,0.0
89625.88,11641.46,230.0,107.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505354030441684,0.5486523692742518,0.6637818038449299,0.5461534030804328,0.0,77000.0,GA,0.0
93866.97,12881.9,382.0,167.0,301.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4543986641426358,0.3655744151230089,0.5241901187632224,0.39700744297921914,0.0,58000.0,MS,0.0
134435.45,16677.6,215.0,77.0,195.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.5337798366440533,0.44027103327674655,0.6108708862640018,0.5056967471133856,0.0,29000.0,MS,0.0
89606.24,11368.1,424.0,202.0,413.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,1.0,0.6922416183573719,0.7183869825523828,0.5584042413957322,0.5919252160367978,0.0,76000.0,LA,0.0
66055.42,13387.59,277.0,132.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48101770590686904,0.5095295882762182,0.5204090526394102,0.5641005864927663,1.0,101000.0,SC,0.0
134152.25,17702.97,354.0,186.0,293.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.5855800513930955,0.6391289771441052,0.5675561933711368,0.5003165176319854,0.0,77000.0,LA,0.0
47546.78,11776.68,414.0,182.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34477864032706595,0.4476528766160406,0.4029542527132147,0.3239767240346651,0.0,116000.0,SC,0.0
104060.73,14089.77,291.0,151.0,288.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.39929290816283436,0.336454747411975,0.3455743099507259,0.30051353871885905,0.0,,SC,0.0
117331.81,16036.43,343.0,191.0,296.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.43940162543154937,0.5281299833866133,0.4297298153559952,0.5129352036339121,0.0,84000.0,GA,0.0
102303.75,12572.46,303.0,134.0,283.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.31969210829379835,0.2634890831697192,0.37684372942145444,0.2790969437758783,1.0,85000.0,FL,0.0
137096.24,17328.2,261.0,127.0,256.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.454648520790517,0.48955358355575634,0.4578911613493095,0.4421394932086947,1.0,87000.0,SC,0.0
76004.48,12046.64,249.0,103.0,168.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3756806970747085,0.3157509855976399,0.48549565462098526,0.4004703048395764,1.0,92000.0,SC,0.0
61626.46,9960.97,258.0,118.0,203.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.48765482116796466,0.5513807861683253,0.39014441219052937,0.4284192473617649,1.0,77000.0,GA,0.0
98406.95,16009.24,332.0,147.0,311.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.4919248163985166,0.597474639456956,0.4587445301738042,0.43522301139965436,0.0,62000.0,FL,0.0
106449.45,15199.24,238.0,160.0,224.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4500471341707511,0.47839034837935035,0.3714236042838068,0.3803760112469434,0.0,42000.0,LA,0.0
115285.37,15893.35,189.0,93.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515634203749069,0.5860128946778791,0.47012047333180557,0.44248803327517017,1.0,75000.0,LA,0.0
34799.34,11320.54,439.0,222.0,405.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.66075495132852,0.6206811966905948,0.5812126627398546,,0.0,58000.0,MS,0.0
90231.43,12195.79,233.0,153.0,229.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.651750081663597,0.5619141794141508,0.7104076900699707,0.5564298804949964,0.0,90000.0,GA,1.0
127719.86,17111.66,211.0,106.0,208.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44610526570102643,0.5015513202548745,0.3448859880703423,0.3363547030886149,0.0,88000.0,AL,0.0
70294.01,10951.4,314.0,125.0,314.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.5577107301923939,0.5186715318092986,0.5997299605184478,0.5228248516483395,1.0,67000.0,NC,0.0
78360.95,10153.0,288.0,156.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660317019681223,0.6450472336288938,0.5628412912141001,0.6185286104801444,0.0,88000.0,NC,0.0
73911.75,10856.57,376.0,198.0,308.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5493344314829655,0.6655812251752771,0.580557607485466,0.5510848319537683,1.0,76000.0,LA,0.0
58445.97,8064.76,264.0,95.0,252.0,2.0,1.0,1.0,11319.93,3.0,6.0,0.0,0.0,0.5832885613910312,0.620160716944188,0.5094876634820865,0.6529704374942342,1.0,81000.0,MS,1.0
89177.66,14018.79,197.0,131.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6034347092139669,0.7150129501935761,0.4761157672456312,0.6550633011803073,0.0,75000.0,MS,0.0
72102.08,11236.2,475.0,251.0,355.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,0.5717928566516421,0.5639222948067899,0.38861794105379105,0.4688280098748421,0.0,57000.0,GA,0.0
99161.23,15274.91,322.0,149.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397177814870332,0.6634701929909501,0.6302160034592791,0.5045922205264424,0.0,55000.0,AL,0.0
52994.0,12955.58,263.0,147.0,250.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.515247255345536,0.5721532671828472,0.6321756601803376,0.4854111111042454,0.0,95000.0,FL,0.0
127883.33,19381.97,372.0,194.0,315.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5136410059419706,0.6057794260442256,0.4814876738054909,0.5526442554528277,0.0,64000.0,LA,1.0
71444.94,9149.15,305.0,155.0,249.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5351046337832529,0.49180202408949236,0.598255524280151,0.5027686555087533,0.0,77000.0,GA,0.0
76463.52,9388.5,422.0,206.0,361.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.3927078767251145,0.2889069523704477,0.4485099300741378,0.34139378435568013,0.0,92000.0,GA,0.0
92020.38,10010.7,269.0,147.0,248.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6701220610426564,0.7267721320544345,0.7544653354863068,0.6194110288855044,1.0,85000.0,MS,0.0
103963.09,16565.87,253.0,151.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4220959525844172,0.37343521241981276,0.5588110748294536,0.522811412185762,0.0,30000.0,MS,0.0
89724.1,12230.14,235.0,116.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4709922516448274,0.4497147142124976,0.49782907938920234,0.5211772027315318,0.0,61000.0,FL,0.0
89204.1,16489.92,347.0,167.0,313.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,1.0,0.39097602585982727,0.3495147389061396,0.11534293949464383,0.32085672652903496,0.0,56000.0,MS,0.0
103891.15,13557.89,398.0,159.0,356.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5493841189975809,0.5694561716280643,0.5482570337771406,0.5687154217657935,0.0,91000.0,NC,0.0
151608.32,18569.62,325.0,146.0,286.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5527723844167493,0.46963956866258993,0.5894313167215226,0.674785543307032,0.0,92000.0,GA,0.0
90879.09,14176.04,300.0,153.0,283.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5806098077049563,0.4395771300519833,0.51092957948039,0.5594713142359954,0.0,74000.0,SC,0.0
105914.78,10335.49,261.0,147.0,226.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.40814811574332976,0.511759236692672,0.5074714378633669,0.3728894962772757,0.0,121000.0,FL,0.0
77606.35,12861.03,485.0,224.0,425.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.7161426110037331,0.7580624274462657,0.700981293597273,0.6989175647222138,0.0,54000.0,SC,0.0
123163.67,17050.17,255.0,133.0,216.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.6482311418128452,0.5242344605845384,0.3965129294003315,0.6960732138386279,1.0,67000.0,GA,0.0
100543.73,13977.17,267.0,120.0,257.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.6205651419274305,0.7582035215574954,0.6501028601635663,0.5486723112908719,0.0,59000.0,LA,1.0
109374.62,13836.75,466.0,227.0,451.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4150461701445148,0.45232209268089696,0.6026870554661493,0.38806388463091324,0.0,92000.0,AL,0.0
78370.06,13806.44,290.0,125.0,285.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,0.0,0.718374437105658,0.7749892762128368,0.7825838343364725,0.6048051457418437,0.0,114000.0,SC,1.0
64351.86,13812.56,214.0,110.0,193.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5731274561616385,0.4630232004694806,0.4076796013059571,0.5619306693370434,1.0,73000.0,AL,0.0
86576.23,12123.64,485.0,225.0,456.0,2.0,0.0,1.0,10941.3,1.0,2.0,0.0,0.0,0.28679435522333907,0.41556651791944393,0.464147922578291,0.4054513082134418,0.0,60000.0,MS,0.0
125354.4,18716.73,287.0,150.0,272.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.5265502611969874,0.5902986650989469,0.5881584117635483,,0.0,58000.0,AL,0.0
94598.87,14002.56,182.0,108.0,174.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4008286318693754,0.3576892286680289,0.47714277803029287,,0.0,75000.0,SC,0.0
127906.6,14076.12,202.0,94.0,194.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.46214871862738316,0.3374467260208375,0.45520050964558834,0.46871639551988475,0.0,108000.0,MS,0.0
145525.21,19144.74,363.0,165.0,326.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.4494427853139959,0.47779346793106364,0.4712565906865871,0.5939765900736194,0.0,70000.0,SC,0.0
93628.72,12105.34,430.0,239.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6188728265508154,0.6090015398852798,0.5541889704915371,0.6852600327553288,1.0,57000.0,GA,0.0
83665.63,14515.83,251.0,104.0,213.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.5706920826092392,0.4851251980797903,0.6134266700731498,,1.0,80000.0,GA,0.0
98331.04,15429.05,325.0,102.0,302.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5089542219529836,0.5526963057755971,0.6785803715567462,0.4685628451377154,1.0,58000.0,FL,0.0
102572.44,16011.62,381.0,171.0,330.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.603143036697925,0.5834147907885968,0.49887884964247564,0.5864737538272231,1.0,80000.0,AL,0.0
77397.36,13050.09,329.0,134.0,280.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.24976622536044665,0.38669229208517647,0.2219606120519629,0.34213435498302064,0.0,97000.0,GA,0.0
76990.09,14431.86,371.0,181.0,369.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3369504056598537,0.39850418631456336,0.3304015658285175,0.3645793178749393,0.0,64000.0,FL,0.0
102339.11,15797.83,283.0,161.0,223.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6249047504464622,0.6277702332063558,0.5116992731727995,0.7597825254038955,0.0,72000.0,NC,0.0
95253.55,8960.69,278.0,132.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30706357502979903,0.27137447826177136,0.22902239108979136,0.3074546164716754,0.0,68000.0,LA,0.0
108867.16,12252.55,356.0,218.0,315.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.5472535766827745,0.5779503965595673,0.5171931662562077,0.5400939826344314,0.0,78000.0,NC,0.0
116699.74,12036.46,265.0,100.0,231.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.4821952869684275,0.5499575731419795,0.562017167627315,0.5330360436700317,0.0,65000.0,MS,0.0
106560.9,17586.18,368.0,170.0,316.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6537925043947963,0.4791682869283327,0.6970689249127465,0.5894074294069137,0.0,91000.0,LA,0.0
69221.34,10437.7,212.0,86.0,200.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.3720371012423653,0.266215541126459,0.49319680575303143,0.3585493937860361,1.0,72000.0,LA,0.0
106028.49,12846.96,295.0,146.0,280.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.5578899185536949,0.6743787928342572,0.48180155918961026,0.48463237306881995,1.0,97000.0,FL,0.0
65944.64,9031.99,217.0,90.0,213.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.6083791954377562,0.6542226537338219,0.7122532522626768,0.5973471251823904,0.0,77000.0,NC,0.0
104346.54,11366.37,317.0,157.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5269872285363615,0.5607431072777765,0.5715961643688209,0.5507699870466419,1.0,90000.0,AL,0.0
85907.99,12646.76,368.0,174.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526948695296157,0.6391043141506428,0.5119114772044961,0.47303453666744877,1.0,74000.0,NC,0.0
101208.84,15906.03,309.0,161.0,257.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,1.0,0.7314899812899648,0.720066629648448,0.626336593856206,0.7664109560684058,0.0,105000.0,GA,0.0
139865.98,15094.64,229.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.6177238226814222,0.6508079713381942,0.7446125587215389,0.5323181062137653,0.0,93000.0,LA,0.0
56429.63,12297.0,329.0,165.0,311.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.4828043048172749,0.4732069549045717,0.46130806486697923,0.4336383439427984,1.0,72000.0,NC,0.0
82415.23,14569.98,351.0,169.0,338.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3782389452585592,0.4622522995889845,0.47601450982541943,0.44395438019417793,1.0,73000.0,AL,0.0
90863.45,15114.88,216.0,81.0,203.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.4673824610897252,0.49194297420335437,0.6345890207327473,0.5914393145038795,0.0,96000.0,NC,0.0
55977.87,8658.33,299.0,144.0,292.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41040927818871503,0.41404703343758215,0.5065487853747263,0.45369623853385305,0.0,106000.0,NC,0.0
136556.39,16272.16,318.0,159.0,304.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.4536948198164061,0.5020643473084442,0.6761572451198974,0.5417809582298082,0.0,64000.0,MS,0.0
71524.29,12286.84,334.0,128.0,318.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.5544803742042218,0.6496965249795214,0.5544184849310717,0.5631187012398203,0.0,68000.0,LA,0.0
119265.21,14695.59,218.0,161.0,204.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.5094208547309812,0.5577891625373064,0.5310518282640909,0.4681011703759277,0.0,72000.0,NC,0.0
86900.54,10609.14,354.0,163.0,284.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5176281180889095,0.49794456760034217,0.513593765414177,0.49306530722100067,0.0,66000.0,MS,0.0
76745.06,13518.36,374.0,184.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6013098939742149,0.5808730786253603,0.6684431637747317,,0.0,89000.0,MS,0.0
105404.38,14361.62,365.0,155.0,323.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.3694690145095764,0.46004434734117566,0.5089978743183842,0.32623865087777415,1.0,74000.0,MS,0.0
96859.92,15624.22,252.0,136.0,215.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.6392308072167378,0.6834413842678311,0.6402504765418876,0.6628392849941327,0.0,71000.0,SC,0.0
90007.6,12965.7,303.0,171.0,232.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7180556211353403,0.7019976996245105,0.7425675233269712,0.6953026714787395,0.0,75000.0,SC,0.0
117767.89,19085.11,319.0,113.0,313.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.444343137427824,0.5859958973173324,0.4971718218340431,0.43533282057315303,0.0,43000.0,LA,0.0
142352.85,15192.46,223.0,161.0,180.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.6519093922335807,0.5733738670917267,0.7338668481596966,,0.0,68000.0,GA,0.0
56251.26,9822.97,233.0,107.0,217.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5261271680517973,0.5297079782286221,0.45593581368318414,0.5069677641219453,0.0,,SC,0.0
131111.57,16105.87,301.0,140.0,288.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.6988746412788439,0.8215671461626464,0.7247020344456455,0.5586545562735439,0.0,79000.0,FL,0.0
107332.24,15652.78,339.0,180.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5716915759736564,0.5323102238999482,0.5306161596496504,0.6108017229594039,1.0,,MS,0.0
79148.19,9106.34,268.0,138.0,207.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.28592003071490907,0.5505653525181406,0.36726159898110505,0.29371125686025057,0.0,98000.0,GA,0.0
68006.02,9494.35,197.0,138.0,173.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.436602731360977,0.35210689152684527,0.47668837189627244,0.37945853783011363,0.0,,AL,0.0
98841.03,13408.34,343.0,137.0,328.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.3976587641714863,0.30803339872903657,0.3514273109133438,,0.0,97000.0,FL,0.0
92298.59,14574.96,208.0,105.0,203.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.44426918825054446,0.4359608871262051,0.43437707521625485,0.3505348878622885,0.0,,FL,0.0
115042.51,14622.16,315.0,145.0,275.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.39014174542886143,0.45539282768689193,0.42218353079313387,0.31826038053370853,0.0,65000.0,FL,0.0
79533.46,13964.04,380.0,185.0,372.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6287548828569307,0.6931563768844352,0.6343912867538208,0.6111796331300631,0.0,97000.0,MS,0.0
72677.45,11433.21,283.0,126.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38869092888388207,0.4113747729336572,0.4267868012998111,0.36819287035864395,0.0,80000.0,MS,0.0
121014.42,13704.72,336.0,161.0,333.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.48419660568053596,0.45546073762259315,0.5457492952028542,0.5178897518691182,1.0,53000.0,LA,0.0
82746.24,14265.73,373.0,191.0,358.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.510726661337854,0.586600377493235,0.6519125225411685,0.4570338840910127,0.0,98000.0,GA,0.0
78103.55,14996.63,333.0,148.0,331.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.40983484867972203,0.30176364643627385,0.35923337719252074,0.4966418354892622,0.0,74000.0,NC,0.0
69019.24,9417.52,235.0,139.0,223.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.5463747680906299,0.5146634689340683,0.5369944744487661,0.5058827208594643,0.0,102000.0,MS,0.0
49684.09,11252.77,381.0,193.0,345.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,0.4941571418039528,0.521937975967526,0.43600029970405985,0.515396336698875,0.0,80000.0,MS,0.0
81450.08,12245.13,344.0,185.0,319.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.42840111643249096,0.4771251845844917,0.4823430581117998,0.3171545766325001,0.0,74000.0,NC,0.0
65182.87,8753.74,302.0,136.0,249.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5160002212273995,0.5324844984111238,0.47909732085445744,0.5051650088038787,0.0,43000.0,AL,0.0
53007.21,8040.91,240.0,114.0,227.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.744279179777834,0.7037783202878936,0.5650403826874191,0.7124842733475326,0.0,68000.0,MS,1.0
84911.18,11395.03,317.0,166.0,300.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.2731240345658662,0.3028903091251893,0.34763273167431175,0.348358974771948,0.0,74000.0,GA,0.0
108845.95,12923.39,379.0,179.0,333.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,1.0,0.5422336028949645,0.5689820744434838,0.5648404384356807,0.4049560984462105,0.0,77000.0,GA,0.0
94004.5,16021.66,287.0,125.0,279.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.6641119165283217,0.5767473611973651,0.711766871742986,0.5995683755413109,0.0,84000.0,FL,0.0
103787.5,12305.02,272.0,120.0,224.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.6779355169019424,0.6644322323450695,0.7378721567414758,0.7374743001734402,0.0,74000.0,MS,0.0
67707.31,9301.55,294.0,171.0,266.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,0.554591606315849,0.6565276073077366,0.46589837934098827,,0.0,85000.0,FL,0.0
106111.75,17574.36,220.0,92.0,204.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.5595188244736172,0.4785567867436817,0.4890019435993337,0.5403044402656991,0.0,73000.0,AL,0.0
80026.96,10317.04,263.0,89.0,255.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4907235915818386,0.4650470936909812,0.550321585122257,0.45206127405621394,0.0,72000.0,NC,0.0
60348.51,11816.3,400.0,195.0,393.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.592746162874902,0.5269558688700104,0.5864528744010333,0.5469047230696499,1.0,50000.0,FL,0.0
102588.11,12341.47,262.0,139.0,222.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.5696807015569723,0.5424574577835487,0.5619346156056676,,0.0,103000.0,AL,0.0
